"Region","Municipality","Year","Gender","Total"
"33042","Kamloops",2022,"T","103,142"
"33045","Sun Peaks Mountain",2005,"T","    426"
"33045","Sun Peaks Mountain",2006,"T","    436"
"33045","Sun Peaks Mountain",2007,"T","    422"
"33045","Sun Peaks Mountain",2008,"T","    428"
"33045","Sun Peaks Mountain",2009,"T","    418"
"33045","Sun Peaks Mountain",2010,"T","    397"
"33045","Sun Peaks Mountain",2011,"T","    375"
"33045","Sun Peaks Mountain",2012,"T","    448"
"33045","Sun Peaks Mountain",2013,"T","    497"
"33045","Sun Peaks Mountain",2014,"T","    591"
"33045","Sun Peaks Mountain",2015,"T","    612"
"33045","Sun Peaks Mountain",2016,"T","    661"
"33045","Sun Peaks Mountain",2017,"T","    712"
"33045","Sun Peaks Mountain",2018,"T","    815"
"33045","Sun Peaks Mountain",2019,"T","    923"
"33045","Sun Peaks Mountain",2020,"T","    973"
"33045","Sun Peaks Mountain",2021,"T","    983"
"33045","Sun Peaks Mountain",2022,"T","    971"
"33054","Chase",2005,"T","  2,458"
"33054","Chase",2006,"T","  2,449"
"33054","Chase",2007,"T","  2,483"
"33054","Chase",2008,"T","  2,510"
"33054","Chase",2009,"T","  2,545"
"33054","Chase",2010,"T","  2,528"
"33054","Chase",2011,"T","  2,503"
"33054","Chase",2012,"T","  2,470"
"33054","Chase",2013,"T","  2,421"
"33054","Chase",2014,"T","  2,387"
"33054","Chase",2015,"T","  2,341"
"33054","Chase",2016,"T","  2,346"
"33054","Chase",2017,"T","  2,384"
"33054","Chase",2018,"T","  2,440"
"33054","Chase",2019,"T","  2,465"
"33054","Chase",2020,"T","  2,499"
"33054","Chase",2021,"T","  2,491"
"33054","Chase",2022,"T","  2,528"
"33067","Clearwater",2005,"T","  2,320"
"33067","Clearwater",2006,"T","  2,276"
"33067","Clearwater",2007,"T","  2,321"
"33067","Clearwater",2008,"T","  2,358"
"33067","Clearwater",2009,"T","  2,372"
"33067","Clearwater",2010,"T","  2,376"
"33067","Clearwater",2011,"T","  2,351"
"33067","Clearwater",2012,"T","  2,355"
"33067","Clearwater",2013,"T","  2,357"
"33067","Clearwater",2014,"T","  2,357"
"33067","Clearwater",2015,"T","  2,369"
"33067","Clearwater",2016,"T","  2,414"
"33067","Clearwater",2017,"T","  2,460"
"33067","Clearwater",2018,"T","  2,456"
"33067","Clearwater",2019,"T","  2,480"
"33067","Clearwater",2020,"T","  2,551"
"33067","Clearwater",2021,"T","  2,625"
"33067","Clearwater",2022,"T","  2,660"
"33074","Barriere",2005,"T","  1,483"
"33074","Barriere",2006,"T","  1,465"
"33074","Barriere",2007,"T","  1,537"
"33074","Barriere",2008,"T","  1,629"
"33074","Barriere",2009,"T","  1,696"
"33074","Barriere",2010,"T","  1,746"
"33074","Barriere",2011,"T","  1,777"
"33074","Barriere",2012,"T","  1,766"
"33074","Barriere",2013,"T","  1,776"
"33074","Barriere",2014,"T","  1,752"
"33074","Barriere",2015,"T","  1,750"
"33074","Barriere",2016,"T","  1,766"
"33074","Barriere",2017,"T","  1,789"
"33074","Barriere",2018,"T","  1,850"
"33074","Barriere",2019,"T","  1,865"
"33074","Barriere",2020,"T","  1,872"
"33074","Barriere",2021,"T","  1,879"
"33074","Barriere",2022,"T","  1,908"
"33999","Unincorporated Areas - Thompson-Nicola",2005,"T"," 23,177"
"33999","Unincorporated Areas - Thompson-Nicola",2006,"T"," 23,312"
"33999","Unincorporated Areas - Thompson-Nicola",2007,"T"," 23,528"
"33999","Unincorporated Areas - Thompson-Nicola",2008,"T"," 23,812"
"33999","Unincorporated Areas - Thompson-Nicola",2009,"T"," 23,573"
"33999","Unincorporated Areas - Thompson-Nicola",2010,"T"," 23,575"
"33999","Unincorporated Areas - Thompson-Nicola",2011,"T"," 23,499"
"33999","Unincorporated Areas - Thompson-Nicola",2012,"T"," 23,396"
"33999","Unincorporated Areas - Thompson-Nicola",2013,"T"," 23,431"
"33999","Unincorporated Areas - Thompson-Nicola",2014,"T"," 23,555"
"33999","Unincorporated Areas - Thompson-Nicola",2015,"T"," 23,577"
"33999","Unincorporated Areas - Thompson-Nicola",2016,"T"," 23,742"
"33999","Unincorporated Areas - Thompson-Nicola",2017,"T"," 24,166"
"33999","Unincorporated Areas - Thompson-Nicola",2018,"T"," 24,725"
"33999","Unincorporated Areas - Thompson-Nicola",2019,"T"," 24,920"
"33999","Unincorporated Areas - Thompson-Nicola",2020,"T"," 24,945"
"33999","Unincorporated Areas - Thompson-Nicola",2021,"T"," 25,097"
"33999","Unincorporated Areas - Thompson-Nicola",2022,"T"," 25,605"
"35010","Kelowna",2005,"T","108,060"
"35010","Kelowna",2006,"T","110,363"
"35010","Kelowna",2007,"T","112,906"
"35010","Kelowna",2008,"T","115,162"
"35010","Kelowna",2009,"T","116,921"
"35010","Kelowna",2010,"T","118,759"
"35010","Kelowna",2011,"T","119,953"
"35010","Kelowna",2012,"T","121,708"
"35010","Kelowna",2013,"T","123,611"
"35010","Kelowna",2014,"T","126,355"
"35010","Kelowna",2015,"T","129,682"
"35010","Kelowna",2016,"T","133,585"
"35010","Kelowna",2017,"T","136,198"
"35010","Kelowna",2018,"T","139,733"
"35010","Kelowna",2019,"T","143,164"
"35010","Kelowna",2020,"T","146,411"
"35010","Kelowna",2021,"T","149,842"
"35010","Kelowna",2022,"T","153,376"
"35016","Lake Country",2005,"T","  9,787"
"35016","Lake Country",2006,"T","  9,895"
"35016","Lake Country",2007,"T"," 10,157"
"35016","Lake Country",2008,"T"," 10,758"
"35016","Lake Country",2009,"T"," 11,150"
"35016","Lake Country",2010,"T"," 11,566"
"35016","Lake Country",2011,"T"," 11,963"
"35016","Lake Country",2012,"T"," 12,236"
"35016","Lake Country",2013,"T"," 12,329"
"35016","Lake Country",2014,"T"," 12,746"
"35016","Lake Country",2015,"T"," 13,079"
"35016","Lake Country",2016,"T"," 13,575"
"35016","Lake Country",2017,"T"," 14,225"
"35016","Lake Country",2018,"T"," 14,877"
"35016","Lake Country",2019,"T"," 15,340"
"35016","Lake Country",2020,"T"," 15,824"
"35016","Lake Country",2021,"T"," 16,408"
"35016","Lake Country",2022,"T"," 17,370"
"35018","Peachland",2005,"T","  4,926"
"35018","Peachland",2006,"T","  4,974"
"35018","Peachland",2007,"T","  5,136"
"35018","Peachland",2008,"T","  5,105"
"35018","Peachland",2009,"T","  5,137"
"35018","Peachland",2010,"T","  5,156"
"35018","Peachland",2011,"T","  5,282"
"35018","Peachland",2012,"T","  5,183"
"35018","Peachland",2013,"T","  5,246"
"35018","Peachland",2014,"T","  5,322"
"35018","Peachland",2015,"T","  5,523"
"35018","Peachland",2016,"T","  5,611"
"35018","Peachland",2017,"T","  5,609"
"35018","Peachland",2018,"T","  5,679"
"35018","Peachland",2019,"T","  5,721"
"35018","Peachland",2020,"T","  5,881"
"35018","Peachland",2021,"T","  5,986"
"35018","Peachland",2022,"T","  6,150"
"35029","West Kelowna",2005,"T"," 27,346"
"35029","West Kelowna",2006,"T"," 28,001"
"35029","West Kelowna",2007,"T"," 28,692"
"35029","West Kelowna",2008,"T"," 29,690"
"35029","West Kelowna",2009,"T"," 30,559"
"35029","West Kelowna",2010,"T"," 31,192"
"35029","West Kelowna",2011,"T"," 31,469"
"35029","West Kelowna",2012,"T"," 31,767"
"35029","West Kelowna",2013,"T"," 32,335"
"35029","West Kelowna",2014,"T"," 32,766"
"35029","West Kelowna",2015,"T"," 33,396"
"35029","West Kelowna",2016,"T"," 34,100"
"35029","West Kelowna",2017,"T"," 34,754"
"35029","West Kelowna",2018,"T"," 35,463"
"35029","West Kelowna",2019,"T"," 35,979"
"35029","West Kelowna",2020,"T"," 36,794"
"35029","West Kelowna",2021,"T"," 37,614"
"35029","West Kelowna",2022,"T"," 38,747"
"35999","Unincorporated Areas - Central Okanagan",2005,"T"," 13,740"
"35999","Unincorporated Areas - Central Okanagan",2006,"T"," 13,879"
"35999","Unincorporated Areas - Central Okanagan",2007,"T"," 14,121"
"35999","Unincorporated Areas - Central Okanagan",2008,"T"," 14,477"
"35999","Unincorporated Areas - Central Okanagan",2009,"T"," 14,612"
"35999","Unincorporated Areas - Central Okanagan",2010,"T"," 14,818"
"35999","Unincorporated Areas - Central Okanagan",2011,"T"," 14,940"
"35999","Unincorporated Areas - Central Okanagan",2012,"T"," 15,234"
"35999","Unincorporated Areas - Central Okanagan",2013,"T"," 15,602"
"35999","Unincorporated Areas - Central Okanagan",2014,"T"," 16,066"
"35999","Unincorporated Areas - Central Okanagan",2015,"T"," 16,623"
"35999","Unincorporated Areas - Central Okanagan",2016,"T"," 17,127"
"35999","Unincorporated Areas - Central Okanagan",2017,"T"," 17,690"
"35999","Unincorporated Areas - Central Okanagan",2018,"T"," 18,079"
"35999","Unincorporated Areas - Central Okanagan",2019,"T"," 18,398"
"35999","Unincorporated Areas - Central Okanagan",2020,"T"," 18,621"
"35999","Unincorporated Areas - Central Okanagan",2021,"T"," 19,155"
"35999","Unincorporated Areas - Central Okanagan",2022,"T"," 19,829"
"37005","Lumby",2005,"T","  1,680"
"37005","Lumby",2006,"T","  1,681"
"37005","Lumby",2007,"T","  1,712"
"37005","Lumby",2008,"T","  1,746"
"37005","Lumby",2009,"T","  1,736"
"37005","Lumby",2010,"T","  1,756"
"37005","Lumby",2011,"T","  1,762"
"37005","Lumby",2012,"T","  1,792"
"37005","Lumby",2013,"T","  1,802"
"37005","Lumby",2014,"T","  1,837"
"37005","Lumby",2015,"T","  1,872"
"37005","Lumby",2016,"T","  1,908"
"37005","Lumby",2017,"T","  1,929"
"37005","Lumby",2018,"T","  1,948"
"37005","Lumby",2019,"T","  1,972"
"37005","Lumby",2020,"T","  2,020"
"37005","Lumby",2021,"T","  2,044"
"37005","Lumby",2022,"T","  2,074"
"37010","Coldstream",2005,"T","  9,726"
"37010","Coldstream",2006,"T","  9,695"
"37010","Coldstream",2007,"T","  9,892"
"37010","Coldstream",2008,"T"," 10,110"
"37010","Coldstream",2009,"T"," 10,184"
"37010","Coldstream",2010,"T"," 10,392"
"37010","Coldstream",2011,"T"," 10,470"
"37010","Coldstream",2012,"T"," 10,641"
"37010","Coldstream",2013,"T"," 10,631"
"37010","Coldstream",2014,"T"," 10,762"
"37010","Coldstream",2015,"T"," 10,905"
"37010","Coldstream",2016,"T"," 11,053"
"37010","Coldstream",2017,"T"," 11,285"
"37010","Coldstream",2018,"T"," 11,346"
"37010","Coldstream",2019,"T"," 11,474"
"37010","Coldstream",2020,"T"," 11,628"
"37010","Coldstream",2021,"T"," 11,823"
"37010","Coldstream",2022,"T"," 11,882"
"37014","Vernon",2005,"T"," 36,735"
"37014","Vernon",2006,"T"," 36,972"
"37014","Vernon",2007,"T"," 37,459"
"37014","Vernon",2008,"T"," 38,151"
"37014","Vernon",2009,"T"," 38,555"
"37014","Vernon",2010,"T"," 38,795"
"37014","Vernon",2011,"T"," 38,821"
"37014","Vernon",2012,"T"," 39,260"
"37014","Vernon",2013,"T"," 39,470"
"37014","Vernon",2014,"T"," 40,208"
"37014","Vernon",2015,"T"," 40,825"
"37014","Vernon",2016,"T"," 41,631"
"37014","Vernon",2017,"T"," 42,148"
"37014","Vernon",2018,"T"," 42,597"
"37014","Vernon",2019,"T"," 43,368"
"37014","Vernon",2020,"T"," 44,192"
"37014","Vernon",2021,"T"," 44,744"
"37014","Vernon",2022,"T"," 45,552"
"37024","Spallumcheen",2005,"T","  5,151"
"37024","Spallumcheen",2006,"T","  5,061"
"37024","Spallumcheen",2007,"T","  5,090"
"37024","Spallumcheen",2008,"T","  5,133"
"37024","Spallumcheen",2009,"T","  5,083"
"37024","Spallumcheen",2010,"T","  5,109"
"37024","Spallumcheen",2011,"T","  5,109"
"37024","Spallumcheen",2012,"T","  5,128"
"37024","Spallumcheen",2013,"T","  5,183"
"37024","Spallumcheen",2014,"T","  5,183"
"37024","Spallumcheen",2015,"T","  5,183"
"37024","Spallumcheen",2016,"T","  5,303"
"37024","Spallumcheen",2017,"T","  5,482"
"37024","Spallumcheen",2018,"T","  5,466"
"37024","Spallumcheen",2019,"T","  5,529"
"37024","Spallumcheen",2020,"T","  5,500"
"37024","Spallumcheen",2021,"T","  5,594"
"37024","Spallumcheen",2022,"T","  5,684"
"37028","Armstrong",2005,"T","  4,392"
"37028","Armstrong",2006,"T","  4,368"
"37028","Armstrong",2007,"T","  4,524"
"37028","Armstrong",2008,"T","  4,663"
"37028","Armstrong",2009,"T","  4,776"
"37028","Armstrong",2010,"T","  4,850"
"37028","Armstrong",2011,"T","  4,903"
"37028","Armstrong",2012,"T","  4,963"
"37028","Armstrong",2013,"T","  4,998"
"37028","Armstrong",2014,"T","  5,097"
"37028","Armstrong",2015,"T","  5,192"
"37028","Armstrong",2016,"T","  5,306"
"37028","Armstrong",2017,"T","  5,241"
"37028","Armstrong",2018,"T","  5,423"
"37028","Armstrong",2019,"T","  5,463"
"37028","Armstrong",2020,"T","  5,433"
"37028","Armstrong",2021,"T","  5,518"
"37028","Armstrong",2022,"T","  5,676"
"37033","Enderby",2005,"T","  2,896"
"37033","Enderby",2006,"T","  2,895"
"37033","Enderby",2007,"T","  2,941"
"37033","Enderby",2008,"T","  2,978"
"37033","Enderby",2009,"T","  2,986"
"37033","Enderby",2010,"T","  2,986"
"37033","Enderby",2011,"T","  2,949"
"37033","Enderby",2012,"T","  3,010"
"37033","Enderby",2013,"T","  2,933"
"37033","Enderby",2014,"T","  3,008"
"37033","Enderby",2015,"T","  3,015"
"37033","Enderby",2016,"T","  3,051"
"37033","Enderby",2017,"T","  3,119"
"37033","Enderby",2018,"T","  3,050"
"37033","Enderby",2019,"T","  3,126"
"37033","Enderby",2020,"T","  3,217"
"37033","Enderby",2021,"T","  3,187"
"37033","Enderby",2022,"T","  3,245"
"37999","Unincorporated Areas - North Okanagan",2005,"T"," 18,453"
"37999","Unincorporated Areas - North Okanagan",2006,"T"," 18,578"
"37999","Unincorporated Areas - North Okanagan",2007,"T"," 18,630"
"37999","Unincorporated Areas - North Okanagan",2008,"T"," 18,693"
"37999","Unincorporated Areas - North Okanagan",2009,"T"," 18,814"
"37999","Unincorporated Areas - North Okanagan",2010,"T"," 18,554"
"37999","Unincorporated Areas - North Okanagan",2011,"T"," 18,455"
"37999","Unincorporated Areas - North Okanagan",2012,"T"," 18,342"
"37999","Unincorporated Areas - North Okanagan",2013,"T"," 18,546"
"37999","Unincorporated Areas - North Okanagan",2014,"T"," 18,627"
"37999","Unincorporated Areas - North Okanagan",2015,"T"," 18,780"
"37999","Unincorporated Areas - North Okanagan",2016,"T"," 19,271"
"37999","Unincorporated Areas - North Okanagan",2017,"T"," 19,541"
"37999","Unincorporated Areas - North Okanagan",2018,"T"," 19,983"
"37999","Unincorporated Areas - North Okanagan",2019,"T"," 20,015"
"37999","Unincorporated Areas - North Okanagan",2020,"T"," 20,205"
"37999","Unincorporated Areas - North Okanagan",2021,"T"," 20,365"
"37999","Unincorporated Areas - North Okanagan",2022,"T"," 20,790"
"39007","Golden",2005,"T","  3,944"
"39007","Golden",2006,"T","  3,921"
"39007","Golden",2007,"T","  3,862"
"39007","Golden",2008,"T","  3,818"
"39007","Golden",2009,"T","  3,875"
"39007","Golden",2010,"T","  3,778"
"39007","Golden",2011,"T","  3,804"
"39007","Golden",2012,"T","  3,769"
"39007","Golden",2013,"T","  3,789"
"39007","Golden",2014,"T","  3,773"
"39007","Golden",2015,"T","  3,821"
"39007","Golden",2016,"T","  3,882"
"39007","Golden",2017,"T","  3,963"
"39007","Golden",2018,"T","  4,009"
"39007","Golden",2019,"T","  4,080"
"39007","Golden",2020,"T","  4,134"
"39007","Golden",2021,"T","  4,190"
"39007","Golden",2022,"T","  4,275"
"39019","Revelstoke",2005,"T","  7,478"
"39019","Revelstoke",2006,"T","  7,438"
"39019","Revelstoke",2007,"T","  7,347"
"39019","Revelstoke",2008,"T","  7,308"
"39019","Revelstoke",2009,"T","  7,315"
"39019","Revelstoke",2010,"T","  7,330"
"39019","Revelstoke",2011,"T","  7,309"
"39019","Revelstoke",2012,"T","  7,319"
"39019","Revelstoke",2013,"T","  7,411"
"39019","Revelstoke",2014,"T","  7,489"
"39019","Revelstoke",2015,"T","  7,630"
"39019","Revelstoke",2016,"T","  7,959"
"39019","Revelstoke",2017,"T","  8,020"
"39019","Revelstoke",2018,"T","  8,165"
"39019","Revelstoke",2019,"T","  8,480"
"39019","Revelstoke",2020,"T","  8,527"
"39019","Revelstoke",2021,"T","  8,523"
"39019","Revelstoke",2022,"T","  8,427"
"39032","Salmon Arm",2005,"T"," 16,153"
"39032","Salmon Arm",2006,"T"," 16,419"
"39032","Salmon Arm",2007,"T"," 16,923"
"39032","Salmon Arm",2008,"T"," 17,324"
"39032","Salmon Arm",2009,"T"," 17,639"
"39032","Salmon Arm",2010,"T"," 17,718"
"39032","Salmon Arm",2011,"T"," 17,684"
"39032","Salmon Arm",2012,"T"," 17,579"
"39032","Salmon Arm",2013,"T"," 17,600"
"39032","Salmon Arm",2014,"T"," 17,742"
"39032","Salmon Arm",2015,"T"," 17,984"
"39032","Salmon Arm",2016,"T"," 18,367"
"39032","Salmon Arm",2017,"T"," 18,808"
"39032","Salmon Arm",2018,"T"," 18,990"
"39032","Salmon Arm",2019,"T"," 19,156"
"39032","Salmon Arm",2020,"T"," 19,328"
"39032","Salmon Arm",2021,"T"," 19,668"
"39032","Salmon Arm",2022,"T"," 20,096"
"39045","Sicamous",2005,"T","  2,740"
"39045","Sicamous",2006,"T","  2,721"
"39045","Sicamous",2007,"T","  2,678"
"39045","Sicamous",2008,"T","  2,640"
"39045","Sicamous",2009,"T","  2,567"
"39045","Sicamous",2010,"T","  2,512"
"39045","Sicamous",2011,"T","  2,465"
"39045","Sicamous",2012,"T","  2,446"
"39045","Sicamous",2013,"T","  2,458"
"39045","Sicamous",2014,"T","  2,446"
"39045","Sicamous",2015,"T","  2,470"
"39045","Sicamous",2016,"T","  2,511"
"39045","Sicamous",2017,"T","  2,568"
"39045","Sicamous",2018,"T","  2,629"
"39045","Sicamous",2019,"T","  2,743"
"39045","Sicamous",2020,"T","  2,701"
"39045","Sicamous",2021,"T","  2,728"
"39045","Sicamous",2022,"T","  2,871"
"3999","Unincorporated Areas - Central Kootenay",2005,"T"," 30,661"
"3999","Unincorporated Areas - Central Kootenay",2006,"T"," 30,556"
"3999","Unincorporated Areas - Central Kootenay",2007,"T"," 30,679"
"3999","Unincorporated Areas - Central Kootenay",2008,"T"," 30,843"
"3999","Unincorporated Areas - Central Kootenay",2009,"T"," 30,812"
"3999","Unincorporated Areas - Central Kootenay",2010,"T"," 30,839"
"3999","Unincorporated Areas - Central Kootenay",2011,"T"," 30,807"
"3999","Unincorporated Areas - Central Kootenay",2012,"T"," 30,827"
"3999","Unincorporated Areas - Central Kootenay",2013,"T"," 31,032"
"3999","Unincorporated Areas - Central Kootenay",2014,"T"," 31,137"
"3999","Unincorporated Areas - Central Kootenay",2015,"T"," 31,553"
"3999","Unincorporated Areas - Central Kootenay",2016,"T"," 32,062"
"3999","Unincorporated Areas - Central Kootenay",2017,"T"," 32,302"
"3999","Unincorporated Areas - Central Kootenay",2018,"T"," 32,631"
"3999","Unincorporated Areas - Central Kootenay",2019,"T"," 32,707"
"3999","Unincorporated Areas - Central Kootenay",2020,"T"," 33,113"
"3999","Unincorporated Areas - Central Kootenay",2021,"T"," 33,283"
"3999","Unincorporated Areas - Central Kootenay",2022,"T"," 33,690"
"39999","Unincorporated Areas - Columbia-Shuswap",2005,"T"," 20,546"
"39999","Unincorporated Areas - Columbia-Shuswap",2006,"T"," 20,847"
"39999","Unincorporated Areas - Columbia-Shuswap",2007,"T"," 20,938"
"39999","Unincorporated Areas - Columbia-Shuswap",2008,"T"," 20,891"
"39999","Unincorporated Areas - Columbia-Shuswap",2009,"T"," 20,408"
"39999","Unincorporated Areas - Columbia-Shuswap",2010,"T"," 20,343"
"39999","Unincorporated Areas - Columbia-Shuswap",2011,"T"," 20,013"
"39999","Unincorporated Areas - Columbia-Shuswap",2012,"T"," 19,956"
"39999","Unincorporated Areas - Columbia-Shuswap",2013,"T"," 20,041"
"39999","Unincorporated Areas - Columbia-Shuswap",2014,"T"," 20,018"
"39999","Unincorporated Areas - Columbia-Shuswap",2015,"T"," 20,455"
"39999","Unincorporated Areas - Columbia-Shuswap",2016,"T"," 20,707"
"39999","Unincorporated Areas - Columbia-Shuswap",2017,"T"," 21,047"
"39999","Unincorporated Areas - Columbia-Shuswap",2018,"T"," 21,477"
"39999","Unincorporated Areas - Columbia-Shuswap",2019,"T"," 21,729"
"39999","Unincorporated Areas - Columbia-Shuswap",2020,"T"," 22,086"
"39999","Unincorporated Areas - Columbia-Shuswap",2021,"T"," 22,582"
"39999","Unincorporated Areas - Columbia-Shuswap",2022,"T"," 23,209"
"41005","One Hundred Mile House",2005,"T","  1,896"
"41005","One Hundred Mile House",2006,"T","  1,933"
"41005","One Hundred Mile House",2007,"T","  1,957"
"41005","One Hundred Mile House",2008,"T","  1,935"
"41005","One Hundred Mile House",2009,"T","  1,930"
"41005","One Hundred Mile House",2010,"T","  1,914"
"41005","One Hundred Mile House",2011,"T","  1,910"
"41005","One Hundred Mile House",2012,"T","  1,918"
"41005","One Hundred Mile House",2013,"T","  1,940"
"41005","One Hundred Mile House",2014,"T","  1,960"
"41005","One Hundred Mile House",2015,"T","  1,978"
"41005","One Hundred Mile House",2016,"T","  1,991"
"41005","One Hundred Mile House",2017,"T","  1,999"
"41005","One Hundred Mile House",2018,"T","  1,998"
"41005","One Hundred Mile House",2019,"T","  2,014"
"41005","One Hundred Mile House",2020,"T","  2,004"
"41005","One Hundred Mile House",2021,"T","  2,019"
"41005","One Hundred Mile House",2022,"T","  2,031"
"41009","Williams Lake",2005,"T"," 11,080"
"41009","Williams Lake",2006,"T"," 11,112"
"41009","Williams Lake",2007,"T"," 11,239"
"41009","Williams Lake",2008,"T"," 11,321"
"41009","Williams Lake",2009,"T"," 11,178"
"41009","Williams Lake",2010,"T"," 11,069"
"41009","Williams Lake",2011,"T"," 11,043"
"41009","Williams Lake",2012,"T"," 11,109"
"41009","Williams Lake",2013,"T"," 11,131"
"41009","Williams Lake",2014,"T"," 11,279"
"41009","Williams Lake",2015,"T"," 11,259"
"41009","Williams Lake",2016,"T"," 11,196"
"41009","Williams Lake",2017,"T"," 11,155"
"41009","Williams Lake",2018,"T"," 11,348"
"41009","Williams Lake",2019,"T"," 11,459"
"41009","Williams Lake",2020,"T"," 11,434"
"41009","Williams Lake",2021,"T"," 11,556"
"41009","Williams Lake",2022,"T"," 11,384"
"41013","Quesnel",2005,"T","  9,654"
"41013","Quesnel",2006,"T","  9,600"
"41013","Quesnel",2007,"T","  9,725"
"41013","Quesnel",2008,"T"," 10,043"
"41013","Quesnel",2009,"T"," 10,047"
"41013","Quesnel",2010,"T"," 10,157"
"41013","Quesnel",2011,"T"," 10,204"
"41013","Quesnel",2012,"T"," 10,136"
"41013","Quesnel",2013,"T"," 10,124"
"41013","Quesnel",2014,"T"," 10,037"
"41013","Quesnel",2015,"T"," 10,099"
"41013","Quesnel",2016,"T"," 10,285"
"41013","Quesnel",2017,"T"," 10,263"
"41013","Quesnel",2018,"T"," 10,334"
"41013","Quesnel",2019,"T"," 10,366"
"41013","Quesnel",2020,"T"," 10,315"
"41013","Quesnel",2021,"T"," 10,224"
"41013","Quesnel",2022,"T"," 10,198"
"41025","Wells",2005,"T","    229"
"41025","Wells",2006,"T","    251"
"41025","Wells",2007,"T","    254"
"41025","Wells",2008,"T","    236"
"41025","Wells",2009,"T","    244"
"41025","Wells",2010,"T","    260"
"41025","Wells",2011,"T","    251"
"41025","Wells",2012,"T","    242"
"41025","Wells",2013,"T","    233"
"41025","Wells",2014,"T","    226"
"41025","Wells",2015,"T","    225"
"41025","Wells",2016,"T","    216"
"41025","Wells",2017,"T","    226"
"41025","Wells",2018,"T","    227"
"41025","Wells",2019,"T","    230"
"41025","Wells",2020,"T","    224"
"41025","Wells",2021,"T","    221"
"41025","Wells",2022,"T","    235"
"41999","Unincorporated Areas - Cariboo",2005,"T"," 41,281"
"41999","Unincorporated Areas - Cariboo",2006,"T"," 40,976"
"41999","Unincorporated Areas - Cariboo",2007,"T"," 41,119"
"41999","Unincorporated Areas - Cariboo",2008,"T"," 41,144"
"41999","Unincorporated Areas - Cariboo",2009,"T"," 40,770"
"41999","Unincorporated Areas - Cariboo",2010,"T"," 40,396"
"41999","Unincorporated Areas - Cariboo",2011,"T"," 39,972"
"41999","Unincorporated Areas - Cariboo",2012,"T"," 39,838"
"41999","Unincorporated Areas - Cariboo",2013,"T"," 39,852"
"41999","Unincorporated Areas - Cariboo",2014,"T"," 40,122"
"41999","Unincorporated Areas - Cariboo",2015,"T"," 40,297"
"41999","Unincorporated Areas - Cariboo",2016,"T"," 40,605"
"41999","Unincorporated Areas - Cariboo",2017,"T"," 41,067"
"41999","Unincorporated Areas - Cariboo",2018,"T"," 41,239"
"41999","Unincorporated Areas - Cariboo",2019,"T"," 41,312"
"41999","Unincorporated Areas - Cariboo",2020,"T"," 41,404"
"41999","Unincorporated Areas - Cariboo",2021,"T"," 41,604"
"41999","Unincorporated Areas - Cariboo",2022,"T"," 42,007"
"43008","Alert Bay",2005,"T","    434"
"43008","Alert Bay",2006,"T","    371"
"43008","Alert Bay",2007,"T","    408"
"43008","Alert Bay",2008,"T","    405"
"43008","Alert Bay",2009,"T","    417"
"43008","Alert Bay",2010,"T","    428"
"43008","Alert Bay",2011,"T","    443"
"43008","Alert Bay",2012,"T","    457"
"43008","Alert Bay",2013,"T","    463"
"43008","Alert Bay",2014,"T","    480"
"43008","Alert Bay",2015,"T","    480"
"43008","Alert Bay",2016,"T","    500"
"43008","Alert Bay",2017,"T","    462"
"43008","Alert Bay",2018,"T","    449"
"43008","Alert Bay",2019,"T","    440"
"43008","Alert Bay",2020,"T","    440"
"43008","Alert Bay",2021,"T","    472"
"43008","Alert Bay",2022,"T","    469"
"43012","Port McNeill",2005,"T","  2,753"
"43012","Port McNeill",2006,"T","  2,714"
"43012","Port McNeill",2007,"T","  2,688"
"43012","Port McNeill",2008,"T","  2,643"
"43012","Port McNeill",2009,"T","  2,607"
"43012","Port McNeill",2010,"T","  2,541"
"43012","Port McNeill",2011,"T","  2,559"
"43012","Port McNeill",2012,"T","  2,469"
"43012","Port McNeill",2013,"T","  2,437"
"43012","Port McNeill",2014,"T","  2,433"
"43012","Port McNeill",2015,"T","  2,453"
"43012","Port McNeill",2016,"T","  2,427"
"43012","Port McNeill",2017,"T","  2,436"
"43012","Port McNeill",2018,"T","  2,404"
"43012","Port McNeill",2019,"T","  2,409"
"43012","Port McNeill",2020,"T","  2,437"
"43012","Port McNeill",2021,"T","  2,461"
"43012","Port McNeill",2022,"T","  2,510"
"43017","Port Alice",2005,"T","    899"
"43017","Port Alice",2006,"T","    838"
"43017","Port Alice",2007,"T","    894"
"43017","Port Alice",2008,"T","    875"
"43017","Port Alice",2009,"T","    850"
"43017","Port Alice",2010,"T","    855"
"43017","Port Alice",2011,"T","    802"
"43017","Port Alice",2012,"T","    800"
"43017","Port Alice",2013,"T","    801"
"43017","Port Alice",2014,"T","    783"
"43017","Port Alice",2015,"T","    709"
"43017","Port Alice",2016,"T","    676"
"43017","Port Alice",2017,"T","    643"
"43017","Port Alice",2018,"T","    640"
"43017","Port Alice",2019,"T","    653"
"43017","Port Alice",2020,"T","    660"
"43017","Port Alice",2021,"T","    698"
"43017","Port Alice",2022,"T","    696"
"43023","Port Hardy",2005,"T","  4,116"
"43023","Port Hardy",2006,"T","  3,914"
"43023","Port Hardy",2007,"T","  3,997"
"43023","Port Hardy",2008,"T","  4,095"
"43023","Port Hardy",2009,"T","  4,100"
"43023","Port Hardy",2010,"T","  4,151"
